year,split,league_short,league_full,region,tier,tournament,date_start,team,team_short,role,player_id,name_cn,real_name,country,residency,birthdate,is_retired,roster_link
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Positive Energy,,Top,17,,,,,,,17
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Positive Energy,,Jungle,Moon (Kim Min-su),,,,,,,Moon (Kim Min-su)
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Positive Energy,,Mid,JoJo,簡耀韜,Kan Yiu Tou,Hong Kong,China,1999-11-30,1,JoJo (Kan Yiu-Tou)
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Positive Energy,,Bot,LL (Wang Zi-Jun),,,,,,,LL (Wang Zi-Jun)
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Positive Energy,,Support,Bingo,최재영,Choi Jae-young,South Korea,Korea,,0,Bingo (Choi Jae-young)
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Relegation,2015-03-17,Positive Energy,,Top,17,,,,,,,17
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Relegation,2015-03-17,Positive Energy,,Jungle,Moon (Kim Min-su),,,,,,,Moon (Kim Min-su)
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Relegation,2015-03-17,Positive Energy,,Mid,JoJo,簡耀韜,Kan Yiu Tou,Hong Kong,China,1999-11-30,1,JoJo (Kan Yiu-Tou)
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Relegation,2015-03-17,Positive Energy,,Bot,LL (Wang Zi-Jun),,,,,,,LL (Wang Zi-Jun)
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Relegation,2015-03-17,Positive Energy,,Support,Bingo,최재영,Choi Jae-young,South Korea,Korea,,0,Bingo (Choi Jae-young)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Positive Energy,,Top,Alukaa,,,,,,,Alukaa
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Positive Energy,,Top,destroy (Ding Li),,,,,,,destroy (Ding Li)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Positive Energy,,"Jungle,Bot",qingzhi (Hu Wei),,,,,,,qingzhi (Hu Wei)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Positive Energy,,Jungle,Face (Guo Xiao-Shi),,,,,,,Face (Guo Xiao-Shi)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Positive Energy,,Jungle,Pianzhi,陈嘉威,Chen Jia-Wei,China,China,,1,PianZhi
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Positive Energy,,Mid,Xiyang,胡彬,Hu Bin,China,China,1994-05-18,1,xiyang
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Positive Energy,,Bot,Ycc,杨明宇,Yang Ming-Yu,China,China,,1,Ycc
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Positive Energy,,Bot,Polaris,高山,Gao Shan,China,China,,1,Polaris (Gao Shan)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Positive Energy,,Support,XK,,,,,,,XK
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Positive Energy,,Support,SouthW1,,,,,,,SouthW1
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Qiao Gu Reapers,,Top,V,鮑波,Bao Bo,China,China,1994-10-25,1,V
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Qiao Gu Reapers,,Jungle,Swift,백다훈,Baek Da-hoon,South Korea,Korea,1996-05-29,1,Swift
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Qiao Gu Reapers,,Mid,BoriSal,,,,,,,BoriSal
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Qiao Gu Reapers,,Mid,Doinb,김태상,Kim Tae-sang,South Korea,China,1996-12-30,0,Doinb
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Qiao Gu Reapers,,Bot,TnT,,,,,,,TnT
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Qiao Gu Reapers,,Support,TcT,,,,,,,TcT
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Playoffs,2015-03-25,Qiao Gu Reapers,,Top,V,鮑波,Bao Bo,China,China,1994-10-25,1,V
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Playoffs,2015-03-25,Qiao Gu Reapers,,Jungle,Swift,백다훈,Baek Da-hoon,South Korea,Korea,1996-05-29,1,Swift
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Playoffs,2015-03-25,Qiao Gu Reapers,,Mid,Doinb,김태상,Kim Tae-sang,South Korea,China,1996-12-30,0,Doinb
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Playoffs,2015-03-25,Qiao Gu Reapers,,Bot,TnT,,,,,,,TnT
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Playoffs,2015-03-25,Qiao Gu Reapers,,Support,TcT,,,,,,,TcT
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Rayunion,,Top,Fun (Fang Ke-Fu),,,,,,,Fun (Fang Ke-Fu)
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Rayunion,,Jungle,Yeah,,,,,,,Yeah
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Rayunion,,Mid,Oreo,,,,,,,Oreo
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Rayunion,,Bot,woyue,安伟,An Wei,China,China,,1,woyue
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Rayunion,,Support,Zhizi,,,,,,,Zhizi
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer,2016-05-23,Revenger (Chinese Team),,Top,AK,李明超,Li Ming-Chao,China,China,,1,AK (Li Ming-Chao)
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer,2016-05-23,Revenger (Chinese Team),,"Jungle,Top",many,于洋,Yu Yang,China,China,,1,many (Yu Yang)
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer,2016-05-23,Revenger (Chinese Team),,Jungle,Vin,신민재,Shin Min-jae,South Korea,Korea,,1,Vin (Shin Min-jae)
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer,2016-05-23,Revenger (Chinese Team),,Mid,ch1rchr1,,,,,,,ch1rchr1
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer,2016-05-23,Revenger (Chinese Team),,Bot,Sleek,,,,,,,Sleek
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer,2016-05-23,Revenger (Chinese Team),,"Bot,Top",yellowman,夏坤,Xia Kun,China,China,,1,yellowman
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer,2016-05-23,Revenger (Chinese Team),,Support,XingGuang,,,,,,,XingGuang
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer,2016-05-23,Revenger (Chinese Team),,Support,max,陈国仁,Chen Guo-Ren,China,China,,1,max (Chen Guo-Ren)
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Revenger (Chinese Team),,"Top,Bot",Riris,백승민,Baek Seung-min,South Korea,Korea,1994-12-25,1,Riris
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Revenger (Chinese Team),,"Top,Jungle",many,于洋,Yu Yang,China,China,,1,Many (Yu Yang)
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Revenger (Chinese Team),,Jungle,jingjun,敬军,Jing Jun,China,China,,1,jingjun
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Revenger (Chinese Team),,Mid,chirchri,,,,,,,chirchri
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Revenger (Chinese Team),,Bot,1VS2,,,,,,,1VS2
2016,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Spring,2016-01-18,Revenger (Chinese Team),,Support,xingguang,,,,,,,xingguang
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer Relegation,2016-08-06,Revenger (Chinese Team),,Top,yellowman,夏坤,Xia Kun,China,China,,1,yellowman
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer Relegation,2016-08-06,Revenger (Chinese Team),,Top,AK,李明超,Li Ming-Chao,China,China,,1,AK (Li Ming-Chao)
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer Relegation,2016-08-06,Revenger (Chinese Team),,Jungle,many,于洋,Yu Yang,China,China,,1,many (Yu Yang)
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer Relegation,2016-08-06,Revenger (Chinese Team),,Mid,ch1rchr1,,,,,,,ch1rchr1
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer Relegation,2016-08-06,Revenger (Chinese Team),,Mid,Kairo,徐志善,Xu Zhi-Shan,China,China,,1,Kairo
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer Relegation,2016-08-06,Revenger (Chinese Team),,Bot,Sleek,,,,,,,Sleek
2016,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2016 Summer Relegation,2016-08-06,Revenger (Chinese Team),,Support,XingGuang,,,,,,,XingGuang
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Royal Club,,Top,AK,周坤,Zhou Kun,China,China,,1,AK (Zhou Kun)
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Royal Club,,Top,Jeremy (Yang Zhong-He),,,,,,,Jeremy (Yang Zhong-He)
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Royal Club,,Top,tianci,,,,,,,tianci
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Royal Club,,"Jungle,Bot",XuanXuanPi,皮孝轩,Pi Xiao-Xuan,China,China,1997-10-22,1,XuanXuanPi
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Royal Club,,Jungle,baybay,王佑軍,Wang You-Chun,Taiwan,LMS,1996-11-29,1,baybay
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Royal Club,,Jungle,hu1,,,,,,,hu1
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Royal Club,,Mid,sask,周翼翔,Zhou Yi-Xiang,China,China,1995-09-29,0,sask
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Royal Club,,Mid,Kailai,周开来,Zhou Kai-Lai,China,China,,1,Kailai
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Royal Club,,"Bot,Top",Rain,안현국,An Hyeon-guk,South Korea,Korea,1996-08-30,1,Rain (An Hyeon-guk)
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Royal Club,,Support,PluTo,이의현,Lee Ui-hyeon,South Korea,Korea,1998-07-27,1,Pluto (Lee Ui-hyeon)
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Royal Club,,Support,Despa1r,周李鹏,Zhou Li-Peng,China,China,,0,Despa1r
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Royal Club,,Support,L1ght,,Daniel Pardo,United States,EMEA,1996-01-09,0,L1ght
2017,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Summer,2017-06-06,Royal Club,,Coach,AFei,周政廷,Chou Cheng-Ting,Taiwan,Asia Pacific,,0,AFei
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring Playoffs,2017-04-13,Royal Club,,Top,Riris,백승민,Baek Seung-min,South Korea,Korea,1994-12-25,1,riris
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring Playoffs,2017-04-13,Royal Club,,Jungle,inSec,최인석,Choi In-seok,South Korea,Korea,1993-06-29,1,inSec
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring Playoffs,2017-04-13,Royal Club,,Jungle,unicorn,李盛维,Li Sheng-Wei,China,China,1996-09-17,1,Unicorn
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring Playoffs,2017-04-13,Royal Club,,Mid,Mis (Lei Wen),,,,,,,Mis (Lei Wen)
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring Playoffs,2017-04-13,Royal Club,,Mid,sask,周翼翔,Zhou Yi-Xiang,China,China,1995-09-29,0,sask
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring Playoffs,2017-04-13,Royal Club,,Bot,Wuxx,王城,Wang Cheng,China,China,1996-01-10,1,Wuxx
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring Playoffs,2017-04-13,Royal Club,,Support,L1ght,,Daniel Pardo,United States,EMEA,1996-01-09,0,L1ght
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring Playoffs,2017-04-13,Royal Club,,Coach,Heart,이관형,Yi Gwan-hyung,South Korea,Korea,1988-12-13,0,Heart
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,Royal Club,,Top,Riris,백승민,Baek Seung-min,South Korea,Korea,1994-12-25,1,riris
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,Royal Club,,Top,Sky,하늘,Ha Neul,South Korea,Korea,,1,Sky (Ha Neul)
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,Royal Club,,Jungle,unicorn,李盛维,Li Sheng-Wei,China,China,1996-09-17,1,Unicorn
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,Royal Club,,Jungle,inSec,최인석,Choi In-seok,South Korea,Korea,1993-06-29,1,inSec
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,Royal Club,,Mid,sask,周翼翔,Zhou Yi-Xiang,China,China,1995-09-29,0,sask
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,Royal Club,,Mid,Mis (Lei Wen),,,,,,,Mis (Lei Wen)
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,Royal Club,,Bot,Wuxx,王城,Wang Cheng,China,China,1996-01-10,1,Wuxx
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,Royal Club,,Support,L1ght,,Daniel Pardo,United States,EMEA,1996-01-09,0,L1ght
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,Royal Club,,Coach,K (Zhang Jia-Geng),,,,,,,K (Zhang Jia-Geng)
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,Royal Club,,Coach,Heart,이관형,Yi Gwan-hyung,South Korea,Korea,1988-12-13,0,Heart
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,Saint Gaming,,Top,Acorn,최천주,Choi Cheon-ju,South Korea,Korea,1990-07-13,0,acorn
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,Saint Gaming,,"Jungle,Top",chimin,김경민,Kim Gyeong-min,South Korea,Korea,,1,chimin
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,Saint Gaming,,Jungle,March,,,,,,,March
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,Saint Gaming,,Mid,Bing,冯津伟,Feng Jin-Wei,China,China,1994-10-07,1,bing (Feng Jin-Wei)
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,Saint Gaming,,Bot,xQ,李英杰,Li Ying-Jie,China,China,,1,xQ
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,Saint Gaming,,Support,x1u,余捷,Yu Jie,China,China,,1,x1u
2017,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2017 Spring,2017-01-17,Saint Gaming,,Coach,Tu Jiang-Jun,,,,,,,Tu Jiang-Jun
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,ShowTime,,Top,Lies,郭昊天,Guo Hao-Tian,China,China,1997-12-28,1,Lies (Guo Hao-Tian)
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,ShowTime,,Jungle,Coma,홍희범,Hong Hee-bum,South Korea,Korea,,1,Coma (Hong Hee-bum)
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,ShowTime,,Jungle,Joono,,,,,,,Joono
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,ShowTime,,Mid,point,,,,,,,point
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,ShowTime,,Bot,ssun,邰倩龙,Tai Qian-Long,China,China,,1,ssun (Tai Qian-Long)
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,ShowTime,,"Bot,Mid",bing (Han Gi-hyeon),,,,,,,bing (Han Gi-hyeon)
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,ShowTime,,Support,LaCo,설장한,Seol Jang-han,South Korea,Korea,1994-02-18,1,Laco
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,ShowTime,,Support,d1ng,,,,,,,d1ng
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer,2015-05-26,ShowTime,,Support,Rui,王星睿,Wang Xing-Rui,China,China,,1,rui (Wang Xing-Rui)
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Relegation,2015-07-14,ShowTime,,Top,Lies,郭昊天,Guo Hao-Tian,China,China,1997-12-28,1,Lies (Guo Hao-Tian)
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Relegation,2015-07-14,ShowTime,,Jungle,wins,,,,,,,wins
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Relegation,2015-07-14,ShowTime,,Mid,SuNo,안순호,An Sun-ho,South Korea,Korea,1994-03-23,1,SuNo
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Relegation,2015-07-14,ShowTime,,Bot,bing (Han Gi-hyeon),,,,,,,bing (Han Gi-hyeon)
2015,Summer,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Summer Relegation,2015-07-14,ShowTime,,Support,d1ng,,,,,,,d1ng
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Snake Esports,,Top,AXE,,,,,,,AXE
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Snake Esports,,Jungle,Yangzy,,,,,,,Yangzy
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Snake Esports,,Mid,Lucifer (Wu Yu-Guo),,,,,,,Lucifer (Wu Yu-Guo)
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Snake Esports,,Bot,F4n2Fan,,,,,,,F4n2Fan
2014,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring Qualifier,2014-02-13,Snake Esports,,Support,Sad (Liang Wei),,,,,,,Sad (Liang Wei)
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Snake Honor Esports,,Top,Aliez,沈冰,Shen Bing,China,China,,1,Aliez (Shen Bing)
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Snake Honor Esports,,Jungle,eldred,王坤毅,Wang Kun-Yi,China,China,,1,eldred
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Snake Honor Esports,,Mid,Yog,,,,,,,Yog
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Snake Honor Esports,,Bot,Martin,谭琦,Tan Qi,China,China,1997-07-12,0,Martin (Tan Qi)
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Snake Honor Esports,,Support,Right (Li Shun-Jie),,,,,,,Right (Li Shun-Jie)
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Relegation,2015-03-17,Snake Honor Esports,,Top,Aliez,沈冰,Shen Bing,China,China,,1,Aliez (Shen Bing)
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Relegation,2015-03-17,Snake Honor Esports,,Jungle,eldred,王坤毅,Wang Kun-Yi,China,China,,1,eldred
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Relegation,2015-03-17,Snake Honor Esports,,Mid,Yog,,,,,,,Yog
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Relegation,2015-03-17,Snake Honor Esports,,Bot,Martin,谭琦,Tan Qi,China,China,1997-07-12,0,Martin (Tan Qi)
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring Relegation,2015-03-17,Snake Honor Esports,,Support,Right (Li Shun-Jie),,,,,,,Right (Li Shun-Jie)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Snake.Q,,Top,Flandre,李炫君,Li Xuan-Jun,China,China,1998-08-28,0,Flandre
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Snake.Q,,Jungle,Reborn (Liu Yuan),,,,,,,Reborn (Liu Yuan)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Snake.Q,,Mid,Copy (Lu Fan),,,,,,,Copy (Lu Fan)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Snake.Q,,Bot,F4n2Fan,,,,,,,F4n2Fan
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Summer,2014-06-10,Snake.Q,,Support,colin,曹海,Cao Hai,China,China,1991-12-24,1,CoLiN
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Stand Point Gaming,,Top,bakingsoda,,,,,,,bakingsoda
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Stand Point Gaming,,Jungle,QiuQiu (Liang Jian),,,,,,,QiuQiu (Liang Jian)
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Stand Point Gaming,,Jungle,Jiekou,胡梓翔,Hu Zi-Xiang,China,China,1997-09-04,1,JieKou
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Stand Point Gaming,,Mid,Cherish,,,,,,,Cherish
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Stand Point Gaming,,Bot,MasterMao,毛天浩,Mao Tian-Hao,China,China,,1,MasterMao
2015,Spring,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2015 Spring,2015-01-20,Stand Point Gaming,,Support,Walking300,,,,,,,Walking300
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Stand Point Gaming,,Top,Hugo,温文健,Wen Wen-Jian,China,China,,1,Hugo
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Stand Point Gaming,,Jungle,QiuQiu (Liang Jian),,,,,,,QiuQiu (Liang Jian)
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Stand Point Gaming,,Mid,Cherish522,,,,,,,Cherish522
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Stand Point Gaming,,Bot,SickStar,姚宇轩,Yao Yu-Xuan,China,China,,1,SickStar
,,LSPL,LoL Secondary Pro League,中国次级,二级/青训,LSPL 2014 Spring,2014-02-18,Stand Point Gaming,,Support,MasterMao,毛天浩,Mao Tian-Hao,China,China,,1,MasterMao
